date,catchment_mean_P_PET,catchment_mean_Tday,catchment_mean_Psea,catchment_mean_snow_melt
1981-01-01,1.9704214,-10.711905,979.48846,0.0
1981-01-02,0.52789664,-12.730952,985.65234,0.0
1981-01-03,0.253909,-19.238094,994.4856,0.0
1981-01-04,0.020990474,-28.397621,1003.4417,0.0
1981-01-05,0.41034335,-29.30238,1011.0173,0.0
1981-01-06,0.379812,-16.142857,1010.73456,0.0
1981-01-07,0.03520363,-16.028574,1020.4411,0.0
1981-01-08,5.004042,-13.633334,1001.30206,0.0
1981-01-09,0.018680518,-8.897618,987.7044,0.0
1981-01-10,0.06211798,-14.414287,998.2726,0.0
1981-01-11,1.89909,-15.616666,997.8226,0.0
1981-01-12,2.7537613,-4.1452384,977.32654,0.0
1981-01-13,2.0209856,-7.028571,980.08276,0.0
1981-01-14,2.2623827,-11.769048,982.4503,0.0
1981-01-15,4.7345734,-10.585714,981.8063,0.0
1981-01-16,2.8336246,-9.07381,983.0005,0.0
1981-01-17,1.9006746,-11.952381,998.6779,0.0
1981-01-18,0.034810204,-18.704763,1019.7938,0.0
1981-01-19,0.2661221,-20.62619,1027.7885,0.0
1981-01-20,0.6514771,-15.326191,1023.90106,0.0
1981-01-21,0.3019823,-18.47619,1021.1091,0.0
1981-01-22,1.6828932,-12.816667,1016.4602,0.0
1981-01-23,0.90117365,-6.4523816,1003.8301,0.0
1981-01-24,2.1605847,-2.8166666,987.2954,0.0
1981-01-25,0.95252454,-5.442857,979.26385,0.0
1981-01-26,0.035846382,-19.121428,1005.8681,0.0
1981-01-27,0.78659785,-7.545238,996.91614,0.0
1981-01-28,2.44538,-1.8714285,997.30695,0.0
1981-01-29,0.05282665,-7.930953,1003.74274,0.0
1981-01-30,0.18282668,-12.319048,1003.17773,0.0
1981-01-31,2.4476388,-13.233333,998.83856,0.0
1981-02-01,2.1440532,-8.8,984.41766,0.0
1981-02-02,0.5251167,-14.578571,995.77136,0.0
1981-02-03,0.0,-18.60238,985.57764,0.0
1981-02-04,0.0,-24.769049,987.5785,0.0
1981-02-05,0.020843145,-30.30238,995.1011,0.0
1981-02-06,0.9667951,-23.347622,994.86475,0.0
1981-02-07,2.4354508,-8.228572,977.44775,0.0
1981-02-08,0.5058015,-7.773809,983.09625,0.0
1981-02-09,0.28023395,-6.642857,994.64734,0.0
1981-02-10,0.3703405,-8.130952,1009.79285,0.0
1981-02-11,1.0221632,-14.185714,1015.7807,0.0
1981-02-12,0.15530312,-17.22143,1022.5941,0.0
1981-02-13,0.025489688,-22.164286,1027.3286,0.0
1981-02-14,0.529589,-15.683333,1017.22235,0.0
1981-02-15,0.5587825,-14.309524,1017.7033,0.0
1981-02-16,0.88954234,-13.773809,1017.45715,0.0
1981-02-17,0.0,-14.47381,1030.8387,0.0
1981-02-18,0.15068938,-15.047621,1042.2858,0.0
1981-02-19,0.72323966,-10.314284,1039.6816,0.0
1981-02-20,0.03788946,-16.585714,1040.345,0.0
1981-02-21,0.50855744,-18.342855,1031.4928,0.0
1981-02-22,0.3894682,-15.87619,1021.87665,0.0
1981-02-23,0.08232903,-25.05,1039.6732,0.0
1981-02-24,0.23859696,-20.39762,1046.8744,0.0
1981-02-25,0.06731315,-12.042857,1045.3705,0.0
1981-02-26,0.061065294,-11.719048,1044.9441,0.0
1981-02-27,0.0,-12.542857,1040.9939,0.0
1981-02-28,0.13962774,-13.735715,1036.0232,0.0
1981-03-01,0.423721,-8.854762,1019.5941,0.0
1981-03-02,0.4166173,-10.57619,1012.17316,0.0
1981-03-03,0.72677314,-14.978571,1009.6126,0.0
1981-03-04,0.01726294,-19.304764,1012.66284,0.0
1981-03-05,0.0041369107,-26.795238,1013.1516,0.0
1981-03-06,0.012691634,-29.364286,1016.96075,0.0
1981-03-07,0.019884132,-27.2,1020.41956,0.0
1981-03-08,0.1705819,-23.619047,1016.3663,0.0
1981-03-09,7.508517,-15.030952,1002.5795,0.0
1981-03-10,2.7912908,-13.9761915,1000.66705,0.0
1981-03-11,0.27884856,-21.095238,1016.04315,0.0
1981-03-12,0.047138773,-24.266666,1014.2816,0.0
1981-03-13,0.008766027,-22.738094,1009.53973,0.0
1981-03-14,0.02139636,-28.559525,1014.775,0.0
1981-03-15,0.004257304,-19.545238,1009.0151,0.0
1981-03-16,0.2732341,-14.354762,1010.03894,0.0
1981-03-17,0.7346513,-12.907144,1002.85065,0.0
1981-03-18,0.3035506,-14.311904,1001.6046,0.0
1981-03-19,1.9857088,-14.759524,1001.4907,0.0
1981-03-20,1.7364801,-8.957143,993.7972,0.0
1981-03-21,2.369409,-10.404762,997.891,0.0
1981-03-22,0.26771647,-17.816666,1002.174,0.0
1981-03-23,9.476793,-15.607142,994.5407,0.0
1981-03-24,1.9982505,-7.2476187,983.5762,0.0
1981-03-25,0.65096885,-7.9452386,994.88855,0.0
1981-03-26,0.0,-12.326191,998.41583,0.0
1981-03-27,0.0,-13.076189,1005.79474,0.0
1981-03-28,0.0,-10.95,1018.66907,0.0
1981-03-29,0.017230835,-9.778571,1018.9426,0.0
1981-03-30,0.0,-0.54047614,1011.00146,0.0
1981-03-31,0.017155241,1.7690477,1015.9614,5.236381192
1981-04-01,-1.1782652,1.2166666,1024.485,3.601333136
1981-04-02,-1.11048374,1.4476191,1017.0872,4.2849525360000005
1981-04-03,-0.99087685,1.7238096,1015.84485,5.102476416
1981-04-04,-1.163377532,-0.5642857,1021.96576,0.0
1981-04-05,-1.018760484,-1.9261904,1007.28644,0.0
1981-04-06,-1.3402096,-2.0904763,1002.3489,0.0
