date,catchment_mean_P_PET,catchment_mean_Tday,catchment_mean_Psea,catchment_mean_snow_melt
1981-01-01,1.42128268060241,-7.220879120879118,974.5760435164832,0.0
1981-01-02,0.0269253011566265,-7.82087912087912,984.0138548351648,0.0
1981-01-03,0.844756541686747,-10.71648351648352,991.4105442857142,0.0
1981-01-04,0.1989891443855421,-15.1967032967033,996.375473626374,0.0
1981-01-05,0.0531292915783132,-18.44945054945056,1002.1685753846156,0.0
1981-01-06,1.8603962862650605,-20.823076923076915,1001.8014267032968,0.0
1981-01-07,0.777479211927711,-14.157142857142857,1011.1703993406596,0.0
1981-01-08,2.6315796555421693,-13.684615384615382,1016.2463461538466,0.0
1981-01-09,1.4767891350602411,-1.6021978021978016,999.6093864835168,0.0
1981-01-10,0.836451023975904,-4.787912087912087,1001.5015319780218,0.0
1981-01-11,1.3039254296385543,-9.42637362637362,1005.8413561538458,0.0
1981-01-12,1.5850633596385548,-2.484615384615385,992.5987312087914,0.0
1981-01-13,4.818372003614457,-2.754945054945056,993.49543010989,0.0
1981-01-14,0.907859589759036,-7.050549450549446,989.4043134065936,0.0
1981-01-15,0.8859161307156626,-5.939560439560441,983.7438942857146,0.0
1981-01-16,1.371993180361446,-5.60769230769231,983.4696148351644,0.0
1981-01-17,3.825507981927712,-3.9,994.0278556043957,0.0
1981-01-18,0.3713050256626505,-9.048351648351648,1014.2048376923076,0.0
1981-01-19,1.587982786144578,-10.87362637362637,1023.0103724175822,0.0
1981-01-20,0.6183687791566266,-12.02417582417583,1020.0239560439558,0.0
1981-01-21,0.5059626457228915,-8.349450549450548,1024.7304564835165,0.0
1981-01-22,0.4393615677108433,-7.121978021978021,1022.5516116483522,0.0
1981-01-23,0.3687059942891567,-2.692307692307691,1015.841865824176,0.0
1981-01-24,2.164700199879518,0.3604395604395603,1001.2471723076924,1.076659340659341
1981-01-25,1.4081715166265063,0.5934065934065935,988.4991572527472,1.7564835164835164
1981-01-26,0.0338202259409638,-10.583516483516483,1009.0609252747252,0.0
1981-01-27,1.4587380116867472,-12.010989010989013,1015.2650656043955,0.0
1981-01-28,0.0014927974680722,1.965934065934066,1009.331974175824,5.819164835164835
1981-01-29,5.132428240963854,2.5516483516483515,1009.4648837362636,7.55287912087912
1981-01-30,4.516148056144579,-1.1241758241758242,999.906887472528,0.0
1981-01-31,1.6579619287951806,-10.084615384615384,1003.9090134065934,0.0
1981-02-01,2.0311252749397584,-2.551648351648351,988.433353076923,0.0
1981-02-02,3.534261713253013,-8.699999999999998,998.654316483516,0.0
1981-02-03,2.0648442723734948,-7.491208791208792,977.963738681319,0.0
1981-02-04,2.5329476963855417,-10.84505494505494,977.6546967032966,0.0
1981-02-05,0.9415336426506024,-13.11758241758242,989.1841563736258,0.0
1981-02-06,0.883297950301205,-20.571428571428577,1000.33315989011,0.0
1981-02-07,3.3679601746987955,-4.621978021978021,984.4910279120884,0.0
1981-02-08,0.3419177572783132,-5.8890109890109885,990.4298372527466,0.0
1981-02-09,0.0112547811445783,-8.568131868131868,999.4979974725276,0.0
1981-02-10,0.0739818164698795,-8.749450549450547,1011.7557550549452,0.0
1981-02-11,0.0075606041240963,-7.845054945054948,1018.2393101098904,0.0
1981-02-12,0.1025785228915662,-10.03736263736264,1022.7921458241758,0.0
1981-02-13,0.0897209295180723,-16.092307692307692,1027.2279505494505,0.0
1981-02-14,0.1487726244216868,-16.462637362637366,1022.437385164835,0.0
1981-02-15,0.962180536939759,-13.27252747252747,1017.0964896703298,0.0
1981-02-16,1.197767217951807,-13.717582417582417,1017.3302857142852,0.0
1981-02-17,0.0678027611686746,-15.575824175824174,1030.5347879120875,0.0
1981-02-18,0.1942945861445782,-10.04175824175824,1044.967921978022,0.0
1981-02-19,0.0262459305542168,-12.57472527472528,1045.4876538461542,0.0
1981-02-20,0.0,-17.85494505494505,1040.970643956044,0.0
1981-02-21,0.794218837951807,-14.702197802197803,1032.879638461538,0.0
1981-02-22,0.2693392744578312,-8.940659340659343,1030.0646703296704,0.0
1981-02-23,0.218252930373494,-8.506593406593407,1039.7757582417582,0.0
1981-02-24,0.0537431206385542,-9.95934065934066,1048.8664186813187,0.0
1981-02-25,0.1333886963518072,-13.171428571428578,1047.806189010989,0.0
1981-02-26,0.0030893918554216,-8.071428571428575,1046.484824175824,0.0
1981-02-27,0.0178200960843373,-12.98901098901099,1049.3850175824173,0.0
1981-02-28,0.0,-14.280219780219776,1045.7273406593408,0.0
1981-03-01,0.0,-12.303296703296704,1032.742714285714,0.0
1981-03-02,0.0274072307168674,-10.88461538461538,1020.1912,0.0
1981-03-03,0.9695753165060246,-7.92197802197802,1011.3151430769232,0.0
1981-03-04,0.068389650192771,-13.087912087912091,1008.767127802198,0.0
1981-03-05,0.0059126313373493,-19.997802197802194,1010.44084010989,0.0
1981-03-06,0.0,-22.530769230769224,1015.0179419780218,0.0
1981-03-07,0.0,-18.73406593406596,1019.0056749450546,0.0
1981-03-08,0.1400831197590361,-20.414285714285715,1014.5784886813192,0.0
1981-03-09,13.868407743373488,-10.759340659340658,998.389977472528,0.0
1981-03-10,3.757673424096384,-8.598901098901097,985.6862905494506,0.0
1981-03-11,0.4111834664036145,-13.140659340659344,1004.6789480219776,0.0
1981-03-12,0.0,-18.863736263736264,1013.56474989011,0.0
1981-03-13,0.002989286506024,-17.026373626373633,1008.9667625274732,0.0
1981-03-14,0.0,-17.98461538461538,1010.5203123076924,0.0
1981-03-15,0.0,-19.13406593406594,1012.497255714286,0.0
